user_id,top_contributors
4234,"['active_energy', 'avg_hr', 'workout_duration']"
4235,"['active_energy', 'exercise_time', 'avg_hr']"
4236,"['avg_hr', 'active_energy', 'steps']"
4237,"['active_energy', 'exercise_time', 'steps']"
4238,"['active_energy', 'workout_duration', 'avg_hr']"
4239,"['workout_duration', 'active_energy', 'exercise_time']"
4240,"['active_energy', 'workout_duration', 'avg_hr']"
4241,"['avg_hr', 'active_energy', 'workout_duration']"
4242,"['workout_duration', 'active_energy', 'steps']"
4243,"['workout_duration', 'active_energy', 'sleep_duration']"
4244,"['avg_hr', 'workout_duration', 'resting_hr']"
4245,"['active_energy', 'workout_duration', 'distance']"
4246,"['avg_hr', 'workout_duration', 'active_energy']"
4247,"['active_energy', 'workout_duration', 'avg_hr']"
4248,"['workout_duration', 'exercise_time', 'active_energy']"
4249,"['workout_duration', 'active_energy', 'exercise_time']"
4250,"['avg_hr', 'workout_duration', 'distance']"
4251,"['workout_duration', 'active_energy', 'steps']"
4252,"['workout_duration', 'avg_hr', 'distance']"
4253,"['active_energy', 'workout_duration', 'exercise_time']"
4254,"['workout_duration', 'steps', 'active_energy']"
4255,"['workout_duration', 'distance', 'active_energy']"
4256,"['workout_duration', 'steps', 'active_energy']"
4257,"['workout_duration', 'active_energy', 'avg_hr']"
4258,"['workout_duration', 'active_energy', 'avg_hr']"
4259,"['active_energy', 'resting_hr', 'exercise_time']"
4260,"['workout_duration', 'steps', 'active_energy']"
4261,"['workout_duration', 'avg_hr', 'active_energy']"
4262,"['active_energy', 'workout_duration', 'sleep_duration']"
4263,"['avg_hr', 'workout_duration', 'active_energy']"
4264,"['workout_duration', 'exercise_time', 'active_energy']"
4265,"['workout_duration', 'avg_hr', 'active_energy']"
4266,"['workout_duration', 'active_energy', 'exercise_time']"
4267,"['workout_duration', 'active_energy', 'distance']"
4268,"['workout_duration', 'active_energy', 'steps']"
4269,"['workout_duration', 'active_energy', 'avg_hr']"
4270,"['active_energy', 'workout_duration', 'exercise_time']"
4271,"['workout_duration', 'resting_hr', 'active_energy']"
4272,"['workout_duration', 'resting_hr', 'steps']"
4273,"['workout_duration', 'distance', 'sleep_duration']"
4274,"['workout_duration', 'active_energy', 'avg_hr']"
4275,"['active_energy', 'exercise_time', 'workout_duration']"
4276,"['resting_hr', 'workout_duration', 'active_energy']"
4277,"['workout_duration', 'sleep_duration', 'steps']"
4278,"['workout_duration', 'active_energy', 'avg_hr']"
4279,"['workout_duration', 'avg_hr', 'active_energy']"
4280,"['workout_duration', 'active_energy', 'sleep_duration']"
4281,"['avg_hr', 'workout_duration', 'steps']"
4282,"['active_energy', 'workout_duration', 'avg_hr']"
4283,"['active_energy', 'avg_hr', 'workout_duration']"
4284,"['workout_duration', 'avg_hr', 'distance']"
4285,"['workout_duration', 'active_energy', 'resting_hr']"
4286,"['active_energy', 'workout_duration', 'sleep_duration']"
4287,"['workout_duration', 'active_energy', 'avg_hr']"
4288,"['workout_duration', 'active_energy', 'avg_hr']"
4289,"['active_energy', 'workout_duration', 'avg_hr']"
4290,"['workout_duration', 'active_energy', 'avg_hr']"
4291,"['workout_duration', 'active_energy', 'avg_hr']"
4292,"['active_energy', 'workout_duration', 'avg_hr']"
4293,"['workout_duration', 'avg_hr', 'distance']"
4294,"['active_energy', 'workout_duration', 'steps']"
4295,"['workout_duration', 'active_energy', 'distance']"
4296,"['active_energy', 'workout_duration', 'exercise_time']"
4297,"['active_energy', 'workout_duration', 'avg_hr']"
4298,"['active_energy', 'sleep_duration', 'avg_hr']"
4299,"['active_energy', 'workout_duration', 'exercise_time']"
4300,"['workout_duration', 'active_energy', 'avg_hr']"
4301,"['active_energy', 'avg_hr', 'workout_duration']"
4302,"['resting_hr', 'workout_duration', 'active_energy']"
4303,"['workout_duration', 'active_energy', 'sleep_duration']"
4304,"['workout_duration', 'steps', 'active_energy']"
4305,"['workout_duration', 'active_energy', 'steps']"
4306,"['workout_duration', 'active_energy', 'avg_hr']"
4307,"['avg_hr', 'active_energy', 'workout_duration']"
4308,"['workout_duration', 'active_energy', 'avg_hr']"
4309,"['workout_duration', 'avg_hr', 'active_energy']"
4310,"['workout_duration', 'active_energy', 'avg_hr']"
4311,"['active_energy', 'workout_duration', 'avg_hr']"
4312,"['workout_duration', 'avg_hr', 'exercise_time']"
4313,"['workout_duration', 'active_energy', 'avg_hr']"
4314,"['active_energy', 'workout_duration', 'exercise_time']"
4315,"['workout_duration', 'active_energy', 'avg_hr']"
4316,"['workout_duration', 'active_energy', 'distance']"
4317,"['workout_duration', 'active_energy', 'distance']"
4318,"['active_energy', 'workout_duration', 'distance']"
4319,"['active_energy', 'avg_hr', 'workout_duration']"
4320,"['workout_duration', 'active_energy', 'exercise_time']"
4321,"['workout_duration', 'active_energy', 'distance']"
4322,"['workout_duration', 'resting_hr', 'active_energy']"
4323,"['avg_hr', 'workout_duration', 'sleep_duration']"
4324,"['active_energy', 'workout_duration', 'distance']"
4325,"['active_energy', 'workout_duration', 'avg_hr']"
4326,"['avg_hr', 'active_energy', 'workout_duration']"
4327,"['workout_duration', 'active_energy', 'sleep_duration']"
4328,"['avg_hr', 'workout_duration', 'active_energy']"
4329,"['workout_duration', 'avg_hr', 'active_energy']"
4330,"['workout_duration', 'active_energy', 'sleep_duration']"
4331,"['workout_duration', 'active_energy', 'distance']"
4332,"['active_energy', 'workout_duration', 'resting_hr']"
4333,"['workout_duration', 'active_energy', 'distance']"
4334,"['active_energy', 'avg_hr', 'workout_duration']"
4335,"['workout_duration', 'active_energy', 'sleep_duration']"
4336,"['workout_duration', 'resting_hr', 'distance']"
4337,"['workout_duration', 'active_energy', 'sleep_duration']"
4338,"['workout_duration', 'active_energy', 'avg_hr']"
4339,"['workout_duration', 'active_energy', 'avg_hr']"
4340,"['resting_hr', 'active_energy', 'exercise_time']"
4341,"['active_energy', 'workout_duration', 'exercise_time']"
4342,"['workout_duration', 'active_energy', 'distance']"
4343,"['workout_duration', 'distance', 'active_energy']"
4344,"['workout_duration', 'active_energy', 'avg_hr']"
4345,"['workout_duration', 'active_energy', 'sleep_duration']"
4346,"['active_energy', 'exercise_time', 'avg_hr']"
4347,"['workout_duration', 'active_energy', 'avg_hr']"
4348,"['workout_duration', 'active_energy', 'resting_hr']"
4349,"['active_energy', 'workout_duration', 'resting_hr']"
4350,"['avg_hr', 'workout_duration', 'active_energy']"
4351,"['workout_duration', 'active_energy', 'avg_hr']"
4352,"['workout_duration', 'active_energy', 'resting_hr']"
4353,"['workout_duration', 'avg_hr', 'sleep_duration']"
4354,"['workout_duration', 'active_energy', 'steps']"
4355,"['workout_duration', 'active_energy', 'avg_hr']"
4356,"['workout_duration', 'active_energy', 'sleep_duration']"
4357,"['workout_duration', 'avg_hr', 'distance']"
4358,"['workout_duration', 'active_energy', 'avg_hr']"
4359,"['active_energy', 'workout_duration', 'avg_hr']"
4360,"['avg_hr', 'workout_duration', 'active_energy']"
4361,"['workout_duration', 'active_energy', 'resting_hr']"
4362,"['workout_duration', 'active_energy', 'exercise_time']"
4363,"['active_energy', 'workout_duration', 'avg_hr']"
4364,"['workout_duration', 'active_energy', 'sleep_duration']"
4365,"['workout_duration', 'active_energy', 'sleep_duration']"
4366,"['active_energy', 'workout_duration', 'avg_hr']"
4367,"['workout_duration', 'avg_hr', 'steps']"
4368,"['active_energy', 'workout_duration', 'avg_hr']"
4369,"['active_energy', 'resting_hr', 'workout_duration']"
4370,"['workout_duration', 'active_energy', 'resting_hr']"
4371,"['workout_duration', 'distance', 'active_energy']"
4372,"['workout_duration', 'distance', 'resting_hr']"
4373,"['active_energy', 'workout_duration', 'exercise_time']"
4374,"['workout_duration', 'active_energy', 'sleep_duration']"
4375,"['workout_duration', 'active_energy', 'distance']"
4376,"['workout_duration', 'active_energy', 'avg_hr']"
4377,"['active_energy', 'workout_duration', 'steps']"
4378,"['workout_duration', 'avg_hr', 'active_energy']"
4379,"['workout_duration', 'avg_hr', 'active_energy']"
4380,"['workout_duration', 'active_energy', 'distance']"
4381,"['active_energy', 'workout_duration', 'avg_hr']"
4382,"['workout_duration', 'active_energy', 'steps']"
4383,"['active_energy', 'workout_duration', 'avg_hr']"
4384,"['distance', 'active_energy', 'avg_hr']"
4385,"['active_energy', 'workout_duration', 'avg_hr']"
4386,"['workout_duration', 'active_energy', 'exercise_time']"
4387,"['workout_duration', 'active_energy', 'avg_hr']"
4388,"['workout_duration', 'active_energy', 'avg_hr']"
4389,"['active_energy', 'avg_hr', 'workout_duration']"
4390,"['workout_duration', 'active_energy', 'avg_hr']"
4391,"['active_energy', 'workout_duration', 'sleep_duration']"
4392,"['active_energy', 'steps', 'workout_duration']"
4393,"['avg_hr', 'active_energy', 'workout_duration']"
4394,"['workout_duration', 'active_energy', 'avg_hr']"
4395,"['workout_duration', 'active_energy', 'sleep_duration']"
4396,"['workout_duration', 'active_energy', 'sleep_duration']"
4397,"['workout_duration', 'active_energy', 'exercise_time']"
4398,"['workout_duration', 'steps', 'resting_hr']"
4399,"['active_energy', 'avg_hr', 'workout_duration']"
4400,"['active_energy', 'workout_duration', 'steps']"
4401,"['workout_duration', 'active_energy', 'distance']"
4402,"['workout_duration', 'exercise_time', 'steps']"
4403,"['workout_duration', 'active_energy', 'sleep_duration']"
4404,"['workout_duration', 'active_energy', 'steps']"
4405,"['workout_duration', 'active_energy', 'sleep_duration']"
4406,"['workout_duration', 'active_energy', 'exercise_time']"
4407,"['workout_duration', 'active_energy', 'steps']"
4408,"['workout_duration', 'resting_hr', 'avg_hr']"
4409,"['workout_duration', 'active_energy', 'steps']"
4410,"['workout_duration', 'active_energy', 'sleep_duration']"
4411,"['workout_duration', 'exercise_time', 'resting_hr']"
4412,"['workout_duration', 'active_energy', 'sleep_duration']"
4413,"['workout_duration', 'avg_hr', 'active_energy']"
4414,"['workout_duration', 'active_energy', 'steps']"
4415,"['workout_duration', 'distance', 'avg_hr']"
4416,"['workout_duration', 'avg_hr', 'active_energy']"
4417,"['workout_duration', 'steps', 'avg_hr']"
4418,"['active_energy', 'avg_hr', 'workout_duration']"
4419,"['workout_duration', 'active_energy', 'avg_hr']"
4420,"['active_energy', 'avg_hr', 'workout_duration']"
4421,"['workout_duration', 'sleep_duration', 'avg_hr']"
4422,"['workout_duration', 'avg_hr', 'active_energy']"
4423,"['workout_duration', 'resting_hr', 'avg_hr']"
4424,"['workout_duration', 'avg_hr', 'active_energy']"
4425,"['active_energy', 'workout_duration', 'exercise_time']"
4426,"['workout_duration', 'active_energy', 'avg_hr']"
4427,"['workout_duration', 'active_energy', 'avg_hr']"
4428,"['workout_duration', 'active_energy', 'exercise_time']"
4429,"['workout_duration', 'avg_hr', 'distance']"
4430,"['workout_duration', 'distance', 'active_energy']"
4431,"['workout_duration', 'resting_hr', 'exercise_time']"
4432,"['workout_duration', 'active_energy', 'avg_hr']"
4433,"['active_energy', 'avg_hr', 'workout_duration']"
4434,"['workout_duration', 'active_energy', 'sleep_duration']"
4435,"['workout_duration', 'active_energy', 'avg_hr']"
4436,"['workout_duration', 'active_energy', 'avg_hr']"
4437,"['workout_duration', 'avg_hr', 'active_energy']"
4438,"['workout_duration', 'sleep_duration', 'steps']"
4439,"['workout_duration', 'active_energy', 'resting_hr']"
4440,"['active_energy', 'steps', 'workout_duration']"
4441,"['active_energy', 'workout_duration', 'steps']"
4442,"['workout_duration', 'avg_hr', 'exercise_time']"
4443,"['avg_hr', 'workout_duration', 'active_energy']"
4444,"['workout_duration', 'avg_hr', 'active_energy']"
4445,"['active_energy', 'avg_hr', 'workout_duration']"
4446,"['active_energy', 'workout_duration', 'sleep_duration']"
4447,"['workout_duration', 'avg_hr', 'active_energy']"
4448,"['workout_duration', 'active_energy', 'sleep_duration']"
4449,"['workout_duration', 'active_energy', 'steps']"
4450,"['active_energy', 'workout_duration', 'exercise_time']"
4451,"['workout_duration', 'active_energy', 'avg_hr']"
4452,"['workout_duration', 'distance', 'avg_hr']"
4453,"['workout_duration', 'active_energy', 'resting_hr']"
4454,"['active_energy', 'avg_hr', 'workout_duration']"
4455,"['workout_duration', 'avg_hr', 'active_energy']"
4456,"['active_energy', 'workout_duration', 'avg_hr']"
4457,"['workout_duration', 'avg_hr', 'active_energy']"
4458,"['workout_duration', 'resting_hr', 'avg_hr']"
4459,"['workout_duration', 'avg_hr', 'distance']"
4460,"['workout_duration', 'active_energy', 'avg_hr']"
4461,"['active_energy', 'distance', 'workout_duration']"
4462,"['active_energy', 'avg_hr', 'workout_duration']"
4463,"['workout_duration', 'steps', 'active_energy']"
4464,"['workout_duration', 'active_energy', 'resting_hr']"
4465,"['workout_duration', 'avg_hr', 'distance']"
4466,"['workout_duration', 'exercise_time', 'active_energy']"
4467,"['workout_duration', 'active_energy', 'avg_hr']"
4468,"['active_energy', 'workout_duration', 'resting_hr']"
4469,"['workout_duration', 'active_energy', 'exercise_time']"
4470,"['active_energy', 'avg_hr', 'workout_duration']"
4471,"['workout_duration', 'active_energy', 'sleep_duration']"
4472,"['active_energy', 'workout_duration', 'avg_hr']"
4473,"['active_energy', 'workout_duration', 'distance']"
4474,"['workout_duration', 'active_energy', 'avg_hr']"
4475,"['workout_duration', 'active_energy', 'resting_hr']"
4476,"['avg_hr', 'distance', 'workout_duration']"
4477,"['active_energy', 'workout_duration', 'resting_hr']"
4478,"['workout_duration', 'avg_hr', 'sleep_duration']"
4479,"['workout_duration', 'active_energy', 'avg_hr']"
4480,"['steps', 'workout_duration', 'avg_hr']"
4481,"['active_energy', 'resting_hr', 'workout_duration']"
4482,"['workout_duration', 'exercise_time', 'active_energy']"
4483,"['resting_hr', 'avg_hr', 'workout_duration']"
4484,"['active_energy', 'workout_duration', 'distance']"
4485,"['workout_duration', 'avg_hr', 'active_energy']"
4486,"['workout_duration', 'active_energy', 'resting_hr']"
4487,"['active_energy', 'avg_hr', 'workout_duration']"
4488,"['workout_duration', 'distance', 'avg_hr']"
4489,"['workout_duration', 'active_energy', 'avg_hr']"
4490,"['workout_duration', 'active_energy', 'distance']"
4491,"['workout_duration', 'active_energy', 'avg_hr']"
4492,"['active_energy', 'workout_duration', 'exercise_time']"
4493,"['workout_duration', 'active_energy', 'avg_hr']"
4494,"['active_energy', 'steps', 'workout_duration']"
4495,"['workout_duration', 'active_energy', 'avg_hr']"
4496,"['workout_duration', 'active_energy', 'avg_hr']"
4497,"['active_energy', 'workout_duration', 'avg_hr']"
4498,"['avg_hr', 'active_energy', 'resting_hr']"
4499,"['workout_duration', 'active_energy', 'avg_hr']"
4500,"['workout_duration', 'active_energy', 'resting_hr']"
4501,"['workout_duration', 'active_energy', 'distance']"
4502,"['workout_duration', 'active_energy', 'avg_hr']"
4503,"['workout_duration', 'active_energy', 'avg_hr']"
4504,"['workout_duration', 'active_energy', 'sleep_duration']"
4505,"['workout_duration', 'exercise_time', 'distance']"
4506,"['avg_hr', 'workout_duration', 'active_energy']"
4507,"['workout_duration', 'steps', 'avg_hr']"
4508,"['workout_duration', 'active_energy', 'steps']"
4509,"['workout_duration', 'active_energy', 'resting_hr']"
4510,"['avg_hr', 'workout_duration', 'active_energy']"
4511,"['workout_duration', 'active_energy', 'sleep_duration']"
4512,"['workout_duration', 'active_energy', 'resting_hr']"
4513,"['workout_duration', 'active_energy', 'sleep_duration']"
4514,"['avg_hr', 'workout_duration', 'active_energy']"
4515,"['active_energy', 'workout_duration', 'avg_hr']"
4516,"['workout_duration', 'exercise_time', 'distance']"
4517,"['workout_duration', 'steps', 'resting_hr']"
4518,"['workout_duration', 'active_energy', 'avg_hr']"
4519,"['workout_duration', 'avg_hr', 'active_energy']"
4520,"['active_energy', 'avg_hr', 'workout_duration']"
4521,"['sleep_duration', 'workout_duration', 'active_energy']"
4522,"['workout_duration', 'active_energy', 'steps']"
