sex,age,weight_kg,height_cm,activity_level,tdee,protein_needed_g,fats_needed_g,carbs_needed_g,water_needed_liters,steps,walking_running_minutes,flights_climbed,cardio_vo2max,cardio_recovery_bpm,cholesterol_mg,saturated_fat_g,monounsaturated_fat_g,polyunsaturated_fat_g,trans_fats_g
Male,45,74,167,sedentary,1876.5,93.825,62.54999999999999,234.5625,2.442,4950,84,20,55,34,59,12,16,13,0
Female,47,74,169,active,2415.43125,120.77156250000002,80.514375,301.92890625,2.442,13411,76,14,51,19,30,11,19,5,4
Female,43,56,186,moderate,2087.0750000000003,104.35375000000002,69.56916666666667,260.88437500000003,1.848,16388,17,7,41,25,75,13,18,7,0
Female,38,54,167,active,2126.49375,106.32468750000001,70.883125,265.81171875,1.782,7274,57,33,56,17,242,7,18,7,2
Male,45,88,166,active,2928.1875,146.409375,97.60624999999999,366.0234375,2.904,5285,117,39,30,18,257,14,11,13,3
Female,43,55,158,active,2003.5875,100.17937500000001,66.78625,250.4484375,1.8150000000000002,10045,59,0,58,24,189,8,17,19,1
Male,50,59,163,sedentary,1636.5,81.825,54.55,204.5625,1.947,4618,87,31,50,30,295,11,18,5,0
Female,38,60,178,very_active,2586.85,129.3425,86.22833333333332,323.35625,1.98,13979,26,48,59,12,176,10,12,11,0
Male,52,61,180,moderate,2294.0,114.7,76.46666666666665,286.75,2.013,11562,117,4,49,13,287,18,12,6,4
Male,51,70,153,light,1933.59375,96.6796875,64.453125,241.69921875,2.31,15026,67,29,49,39,293,17,18,11,1
Female,58,46,167,very_active,2000.225,100.01125,66.67416666666666,250.028125,1.518,10843,21,21,36,22,206,6,5,19,4
Female,64,94,169,sedentary,1818.3,90.915,60.61,227.2875,3.1020000000000003,12895,23,19,38,21,214,6,18,19,4
Female,35,56,158,active,2089.8375,104.49187500000001,69.66125,261.2296875,1.848,14966,39,15,37,30,140,14,5,5,3
Female,28,95,162,light,2284.5625,114.228125,76.15208333333334,285.5703125,3.1350000000000002,8289,108,6,56,18,84,11,7,17,0
Male,40,70,164,moderate,2371.5,118.575,79.05,296.4375,2.31,6033,73,6,42,34,181,13,5,14,1
Female,39,67,176,very_active,2686.6,134.33,89.55333333333333,335.825,2.2110000000000003,11860,65,49,43,23,127,15,5,14,3
Female,34,62,164,very_active,2496.6,124.83,83.21999999999998,312.075,2.0460000000000003,10813,39,49,41,28,268,19,14,12,3
Female,22,76,177,light,2193.46875,109.6734375,73.115625,274.18359375,2.508,16860,5,1,37,16,38,16,12,14,3
Male,61,93,186,sedentary,2151.0,107.55000000000001,71.69999999999999,268.875,3.069,17294,111,46,50,25,22,13,5,17,2
Male,28,82,168,moderate,2689.25,134.4625,89.64166666666667,336.15625,2.706,6621,17,13,51,31,241,11,13,14,2
Female,47,91,175,light,2210.65625,110.5328125,73.68854166666667,276.33203125,3.003,5347,80,30,47,29,106,15,6,6,3
Male,32,47,175,active,2430.09375,121.5046875,81.003125,303.76171875,1.5510000000000002,17882,101,49,45,14,141,12,13,7,2
Female,44,82,174,moderate,2366.0750000000003,118.30375000000002,78.86916666666667,295.75937500000003,2.706,7923,108,40,58,39,144,14,18,18,1
Male,52,47,175,very_active,2486.625,124.33125000000001,82.88749999999999,310.828125,1.5510000000000002,18611,86,13,40,19,279,7,11,12,0
Male,50,74,175,light,2184.53125,109.2265625,72.81770833333333,273.06640625,2.442,18367,109,4,45,27,244,5,13,7,1
Male,37,45,177,very_active,2614.875,130.74375,87.1625,326.859375,1.485,12066,29,10,43,20,190,11,7,5,0
Male,33,74,167,very_active,3085.125,154.25625000000002,102.83749999999999,385.640625,2.442,6279,20,39,32,16,289,12,5,13,2
Female,51,89,181,very_active,3049.975,152.49875,101.66583333333332,381.246875,2.9370000000000003,6807,61,4,50,23,178,6,5,12,1
Female,19,76,152,sedentary,1744.8,87.24000000000001,58.16,218.1,2.508,16965,9,28,31,29,111,19,15,19,4
Female,52,72,151,very_active,2361.225,118.06125,78.7075,295.153125,2.3760000000000003,19123,119,10,32,27,213,13,19,8,3
Male,57,65,182,active,2600.4375,130.021875,86.68125,325.0546875,2.145,19991,106,4,33,20,137,8,14,12,0
Female,45,90,168,active,2697.9,134.895,89.93,337.2375,2.97,3634,12,48,51,31,199,14,10,18,0
Female,64,57,166,moderate,1746.075,87.30375000000001,58.2025,218.259375,1.881,15771,75,31,34,36,6,15,11,9,4
Female,56,71,182,very_active,2672.35,133.6175,89.07833333333332,334.04375,2.343,17340,8,35,39,21,12,13,13,7,4
Male,23,80,161,very_active,3222.875,161.14375,107.42916666666666,402.859375,2.64,3588,67,14,49,27,79,17,10,5,3
Male,26,51,152,light,1835.625,91.78125,61.1875,229.453125,1.683,6231,38,18,58,35,285,7,9,17,2
Male,37,66,175,sedentary,1888.5,94.42500000000001,62.949999999999996,236.0625,2.178,9351,23,21,31,11,158,12,18,14,1
Female,18,54,184,moderate,2230.4500000000003,111.52250000000002,74.34833333333334,278.80625000000003,1.782,6838,117,33,41,32,271,15,6,9,1
Female,25,83,157,very_active,2897.975,144.89875,96.59916666666666,362.246875,2.7390000000000003,4973,33,16,56,10,200,6,6,15,1
Female,40,97,185,light,2427.21875,121.3609375,80.90729166666667,303.40234375,3.201,17346,102,11,34,32,149,19,12,10,2
Male,20,59,156,sedentary,1764.0,88.2,58.79999999999999,220.5,1.947,8044,60,24,34,19,295,18,19,8,3
Male,21,59,185,moderate,2551.6875,127.58437500000001,85.05625,318.9609375,1.947,13247,40,16,56,30,292,7,5,11,1
Female,42,48,165,moderate,1767.3875,88.369375,58.91291666666666,220.9234375,1.584,14672,4,9,52,10,271,5,12,7,0
Male,64,76,173,very_active,2899.875,144.99375,96.6625,362.484375,2.508,13271,78,27,30,15,42,9,15,11,0
Male,55,67,150,moderate,2073.125,103.65625,69.10416666666667,259.140625,2.2110000000000003,9683,49,17,33,16,14,8,14,18,0
Male,32,99,174,light,2643.4375,132.171875,88.11458333333333,330.4296875,3.2670000000000003,14244,3,17,56,26,247,17,15,5,4
Male,38,50,159,moderate,2028.5625,101.42812500000001,67.61875,253.5703125,1.6500000000000001,9783,50,44,50,18,171,5,11,11,4
Female,52,68,165,active,2225.68125,111.2840625,74.189375,278.21015625,2.244,8594,51,31,53,16,217,14,11,5,2
Male,63,64,165,light,1871.71875,93.5859375,62.390625,233.96484375,2.112,6822,38,13,41,26,136,13,9,17,1
Male,31,81,157,sedentary,1969.5,98.47500000000001,65.65,246.1875,2.673,6389,7,15,41,12,226,10,7,15,4
Male,53,64,178,sedentary,1791.0,89.55000000000001,59.699999999999996,223.875,2.112,8914,112,49,45,25,43,10,11,5,0
Male,29,56,188,very_active,3030.5,151.525,101.01666666666667,378.8125,1.848,6688,44,17,53,14,19,18,11,6,4
Female,34,77,177,very_active,2935.975,146.79875,97.86583333333333,366.996875,2.541,17683,87,15,46,29,118,15,11,6,0
Female,56,72,155,active,2152.36875,107.61843750000001,71.745625,269.04609375,2.3760000000000003,16080,116,16,50,27,233,6,16,8,1
Male,26,52,165,sedentary,1711.5,85.575,57.04999999999999,213.9375,1.7160000000000002,12916,27,6,39,10,261,19,19,17,2
Male,52,45,169,sedentary,1501.5,75.075,50.05,187.6875,1.485,8037,118,11,46,13,82,18,19,5,3
Male,30,81,165,sedentary,2035.5,101.775,67.85,254.4375,2.673,16453,106,33,46,32,30,11,15,8,3
Male,32,66,156,sedentary,1776.0,88.80000000000001,59.199999999999996,222.0,2.178,11640,26,9,47,20,273,16,6,6,0
Male,35,50,163,moderate,2090.5625,104.528125,69.68541666666665,261.3203125,1.6500000000000001,3081,64,4,31,29,233,16,7,8,4
Male,50,65,175,light,2060.78125,103.0390625,68.69270833333333,257.59765625,2.145,9278,33,20,54,18,27,19,7,8,4
Female,23,76,175,light,2169.40625,108.4703125,72.31354166666667,271.17578125,2.508,19078,80,2,33,39,251,13,8,13,0
Male,44,79,163,active,2749.21875,137.4609375,91.640625,343.65234375,2.607,18536,100,18,48,17,252,10,16,13,1
Female,40,59,156,moderate,1866.2,93.31,62.20666666666667,233.275,1.947,10410,61,44,40,17,238,15,13,5,0
Female,44,49,182,sedentary,1495.8,74.79,49.85999999999999,186.975,1.617,18926,61,43,46,14,174,12,14,9,1
Male,51,90,175,sedentary,2092.5,104.625,69.75,261.5625,2.97,18500,37,34,41,21,193,16,19,11,2
Female,63,94,169,very_active,2888.475,144.42375,96.28249999999998,361.059375,3.1020000000000003,4480,25,5,31,10,179,9,5,8,2
Female,55,92,152,very_active,2724.6,136.23,90.82,340.575,3.036,12271,23,13,35,24,294,6,19,16,0
Female,31,50,153,active,1966.93125,98.3465625,65.564375,245.86640625,1.6500000000000001,6598,38,3,38,34,214,17,19,9,2
Female,53,69,175,sedentary,1629.3,81.465,54.309999999999995,203.6625,2.277,18032,20,44,34,27,202,19,16,6,4
Female,25,90,160,active,2784.15,139.2075,92.805,348.01875,2.97,10993,93,17,49,15,249,8,11,7,1
Female,52,84,151,moderate,2112.2625000000003,105.61312500000003,70.40875,264.03281250000003,2.7720000000000002,13895,46,28,58,19,256,16,11,11,3
Male,36,73,163,light,2163.90625,108.1953125,72.13020833333333,270.48828125,2.4090000000000003,18367,114,34,50,23,74,5,15,14,3
Female,47,51,179,sedentary,1479.3,73.965,49.309999999999995,184.9125,1.683,10644,47,37,38,30,201,5,8,17,2
Female,31,84,161,moderate,2371.8875000000003,118.59437500000001,79.06291666666668,296.48593750000003,2.7720000000000002,14948,12,15,57,35,141,10,17,19,1
Female,37,57,175,sedentary,1581.3,79.065,52.71,197.6625,1.881,5599,100,19,58,38,205,19,15,11,4
Male,42,82,182,very_active,3329.75,166.4875,110.99166666666666,416.21875,2.706,8813,2,23,52,17,198,6,5,8,3
Female,57,62,162,active,2046.7125,102.33562500000001,68.22375,255.8390625,2.0460000000000003,6853,31,34,37,36,170,10,7,16,4
Male,41,46,163,very_active,2429.625,121.48125,80.9875,303.703125,1.518,4501,34,43,49,12,227,5,9,5,4
Female,31,52,173,light,1767.21875,88.3609375,58.907291666666666,220.90234375,1.7160000000000002,11422,18,18,56,31,178,15,16,5,3
Male,43,55,183,very_active,2819.125,140.95625,93.97083333333333,352.390625,1.8150000000000002,10550,13,3,37,31,274,14,6,8,3
Male,55,77,175,sedentary,1912.5,95.625,63.75,239.0625,2.541,7250,47,32,51,35,61,7,11,8,2
Female,40,98,170,very_active,3194.85,159.7425,106.49499999999999,399.35625,3.234,9991,85,1,50,28,203,18,18,10,1
Female,39,82,177,sedentary,1884.3,94.215,62.809999999999995,235.5375,2.706,19498,80,12,58,21,132,13,14,11,0
Male,36,92,185,light,2614.21875,130.7109375,87.140625,326.77734375,3.036,7406,67,44,57,21,71,6,14,13,1
Female,63,71,189,very_active,2688.975,134.44875,89.6325,336.121875,2.343,4041,44,29,52,24,77,12,11,13,0
Male,20,64,151,active,2568.09375,128.4046875,85.603125,321.01171875,2.112,9927,103,33,35,37,188,10,16,14,3
Male,59,56,158,active,2169.1875,108.45937500000001,72.30625,271.1484375,1.848,19395,18,29,32,16,70,16,14,16,4
Male,36,87,172,active,3053.25,152.6625,101.775,381.65625,2.871,10871,63,23,34,36,262,10,9,19,1
Male,26,75,164,very_active,3135.0,156.75,104.5,391.875,2.475,9375,100,47,38,13,45,11,19,16,4
Male,45,71,162,very_active,2854.75,142.7375,95.15833333333333,356.84375,2.343,6676,65,43,36,30,223,9,16,9,1
Female,37,76,172,very_active,2829.1,141.455,94.30333333333333,353.6375,2.508,16017,78,32,57,18,249,16,14,14,1
Male,62,54,166,sedentary,1527.0,76.35000000000001,50.9,190.875,1.782,6065,65,40,33,31,75,15,19,15,4
Male,24,47,151,light,1785.78125,89.2890625,59.526041666666664,223.22265625,1.5510000000000002,5036,74,48,36,25,73,8,10,7,2
Female,31,89,169,active,2812.18125,140.60906250000002,93.739375,351.52265625,2.9370000000000003,6046,44,9,34,35,141,10,5,7,3
Male,26,71,169,sedentary,1969.5,98.47500000000001,65.65,246.1875,2.343,19924,86,17,40,22,72,12,8,19,2
Female,36,79,152,active,2413.275,120.66375000000001,80.4425,301.659375,2.607,3076,73,18,58,13,101,8,8,10,2
Female,64,75,161,sedentary,1530.3,76.515,51.01,191.2875,2.475,18880,66,6,44,33,93,9,15,5,1
Female,31,59,189,very_active,2764.975,138.24875,92.16583333333332,345.621875,1.947,19407,68,18,31,18,68,11,12,11,3
Male,55,60,151,active,2197.21875,109.8609375,73.240625,274.65234375,1.98,7267,2,23,42,35,64,10,19,7,1
Male,53,57,185,very_active,2785.875,139.29375000000002,92.8625,348.234375,1.881,8988,37,14,51,30,192,17,6,9,0
Male,57,93,163,active,2878.59375,143.9296875,95.953125,359.82421875,3.069,11680,76,40,45,27,61,8,5,11,1
Female,34,79,165,moderate,2309.8875000000003,115.49437500000002,76.99625,288.73593750000003,2.607,4485,41,41,36,24,19,17,11,11,4
Male,47,96,168,sedentary,2136.0,106.80000000000001,71.19999999999999,267.0,3.168,17713,82,22,37,24,240,8,10,13,1
Female,26,55,183,moderate,2174.2625000000003,108.71312500000002,72.47541666666667,271.78281250000003,1.8150000000000002,5419,39,3,35,15,202,14,9,5,0
Male,50,65,155,sedentary,1648.5,82.42500000000001,54.949999999999996,206.0625,2.145,18312,49,37,53,20,299,8,16,7,1
Female,42,95,162,light,2188.3125,109.415625,72.94375,273.5390625,3.1350000000000002,6495,34,3,36,37,194,5,17,13,0
Male,31,98,185,active,3426.28125,171.3140625,114.20937499999998,428.28515625,3.234,13716,23,4,47,17,61,9,17,12,3
Male,28,55,171,light,2040.15625,102.0078125,68.00520833333333,255.01953125,1.8150000000000002,15442,87,40,59,38,106,12,17,6,1
Male,52,74,167,light,2102.03125,105.1015625,70.06770833333333,262.75390625,2.442,15961,16,43,51,30,124,11,12,12,0
Female,58,92,161,sedentary,1770.3,88.515,59.00999999999999,221.2875,3.036,13307,39,22,54,26,266,9,15,12,3
Female,31,97,179,moderate,2747.7625000000003,137.38812500000003,91.59208333333333,343.47031250000003,3.201,9487,73,39,57,33,201,7,19,6,4
Male,47,79,189,very_active,3308.375,165.41875000000002,110.27916666666665,413.546875,2.607,12664,65,36,51,34,161,19,17,12,2
Male,58,66,156,sedentary,1620.0,81.0,54.0,202.5,2.178,19360,43,10,49,26,111,19,6,7,0
Female,21,82,181,very_active,3201.975,160.09875,106.7325,400.246875,2.706,19642,22,10,36,33,31,15,6,11,4
Female,21,75,168,light,2109.25,105.4625,70.30833333333334,263.65625,2.475,7075,5,12,32,35,97,5,13,17,3
Female,45,58,155,very_active,2209.225,110.46125,73.64083333333332,276.153125,1.9140000000000001,18285,65,13,34,37,246,17,5,13,4
Male,25,68,169,moderate,2505.1875,125.259375,83.50625,313.1484375,2.244,10631,20,7,30,27,260,11,10,8,1
Female,19,94,176,sedentary,2140.7999999999997,107.03999999999999,71.35999999999999,267.59999999999997,3.1020000000000003,6017,118,24,44,13,190,17,17,19,2
Male,58,93,186,moderate,2801.625,140.08125,93.38749999999999,350.203125,3.069,3784,119,17,55,38,28,19,17,15,0
Female,63,76,156,moderate,1951.45,97.5725,65.04833333333333,243.93125,2.508,8691,34,43,32,24,47,15,7,10,3
Male,39,80,154,sedentary,1887.0,94.35000000000001,62.900000000000006,235.875,2.64,18765,112,43,37,11,249,7,19,13,2
Female,58,76,160,moderate,2028.95,101.4475,67.63166666666666,253.61875,2.508,6196,28,17,54,11,225,8,17,15,3
Female,33,99,164,active,2913.525,145.67625,97.1175,364.190625,3.2670000000000003,12552,6,9,38,19,271,18,9,15,4
Female,46,59,152,active,1982.025,99.10125000000001,66.0675,247.753125,1.947,11532,92,6,44,12,152,9,12,9,3
Female,47,87,154,active,2477.9625,123.89812500000001,82.59875,309.7453125,2.871,19946,52,49,39,39,284,17,11,16,3
Female,29,79,172,very_active,2962.1,148.105,98.73666666666666,370.2625,2.607,7746,36,43,31,17,179,19,17,5,4
Male,52,47,186,moderate,2135.125,106.75625000000001,71.17083333333333,266.890625,1.5510000000000002,5999,22,13,49,29,152,16,16,7,4
Female,28,60,158,sedentary,1543.8,77.19,51.46,192.975,1.98,14302,96,14,34,16,233,12,8,15,2
Female,63,49,164,sedentary,1246.8,62.34,41.559999999999995,155.85,1.617,19452,7,15,48,21,22,17,12,19,0
Female,38,65,152,very_active,2373.1,118.655,79.10333333333332,296.6375,2.145,18595,75,1,42,35,93,11,15,13,4
Male,38,54,178,sedentary,1761.0,88.05000000000001,58.699999999999996,220.125,1.782,9200,109,29,40,28,244,13,15,7,2
Female,22,63,155,active,2290.36875,114.5184375,76.345625,286.29609375,2.079,8396,47,29,30,35,289,15,14,15,3
Male,37,69,166,moderate,2398.625,119.93125,79.95416666666667,299.828125,2.277,16410,9,17,51,37,159,7,15,15,3
Female,54,48,175,sedentary,1371.3,68.565,45.71,171.4125,1.584,16203,78,30,59,39,284,18,18,14,1
Female,20,73,170,sedentary,1837.8,91.89,61.25999999999999,229.725,2.4090000000000003,6598,116,43,44,24,8,15,6,6,4
Male,61,63,157,light,1802.96875,90.1484375,60.098958333333336,225.37109375,2.079,13564,23,47,55,23,184,14,11,8,2
Female,50,87,170,light,2092.0625,104.603125,69.73541666666667,261.5078125,2.871,15748,89,12,47,25,294,5,9,9,2
Male,26,46,160,light,1835.625,91.78125,61.1875,229.453125,1.518,19957,46,19,45,38,134,5,15,11,0
Male,26,54,187,moderate,2454.8125,122.74062500000001,81.82708333333333,306.8515625,1.782,10636,105,48,38,36,109,16,10,11,2
Female,21,87,157,active,2734.55625,136.7278125,91.151875,341.81953125,2.871,13265,52,49,30,23,68,14,7,13,4
Male,52,69,173,active,2615.53125,130.7765625,87.18437499999999,326.94140625,2.277,12705,38,34,40,12,135,17,15,17,2
Female,34,64,184,active,2516.775,125.83875,83.8925,314.596875,2.112,17298,66,22,38,27,95,18,14,12,1
Female,51,92,163,moderate,2360.2625000000003,118.01312500000002,78.67541666666666,295.03281250000003,3.036,12703,65,41,52,38,118,5,11,17,3
Male,41,63,163,moderate,2245.5625,112.278125,74.85208333333333,280.6953125,2.079,16336,5,32,40,37,273,6,11,19,3
Male,49,67,159,light,1957.65625,97.8828125,65.25520833333333,244.70703125,2.2110000000000003,11166,20,37,42,31,176,6,6,6,2
Male,18,68,161,sedentary,1921.5,96.075,64.05,240.1875,2.244,19116,72,34,55,15,236,11,5,16,2
Male,25,55,187,very_active,3037.625,151.88125,101.25416666666666,379.703125,1.8150000000000002,9050,73,35,31,26,271,13,14,12,2
Female,62,90,183,very_active,2988.225,149.41125,99.6075,373.528125,2.97,14184,35,19,43,32,276,12,6,12,2
Female,40,78,159,sedentary,1695.3,84.765,56.51,211.9125,2.5740000000000003,15712,2,2,35,37,137,19,16,9,1
Male,64,99,166,light,2354.6875,117.734375,78.48958333333333,294.3359375,3.2670000000000003,11484,104,7,37,23,131,8,12,19,4
Female,57,72,166,sedentary,1573.8,78.69,52.46,196.725,2.3760000000000003,5593,87,39,47,23,43,6,15,17,1
Female,29,49,152,sedentary,1360.8,68.04,45.35999999999999,170.1,1.617,13315,85,31,45,29,122,7,14,7,1
Female,29,49,180,very_active,2487.1,124.355,82.90333333333334,310.8875,1.617,18200,112,28,50,22,135,14,7,13,1
Female,63,95,150,light,1940.8125,97.040625,64.69375,242.6015625,3.1350000000000002,12107,77,6,58,36,125,9,15,16,3
Male,64,65,161,moderate,2078.9375,103.946875,69.29791666666667,259.8671875,2.145,6869,41,1,41,37,274,13,8,11,1
Male,32,56,188,very_active,3002.0,150.1,100.06666666666666,375.25,1.848,18447,44,20,40,12,63,12,12,5,2
Female,58,94,153,moderate,2240.1375000000003,112.00687500000002,74.67125000000001,280.01718750000003,3.1020000000000003,10971,43,5,35,22,295,17,7,12,1
Male,36,48,162,light,1811.5625,90.578125,60.385416666666664,226.4453125,1.584,5989,90,27,32,38,231,16,10,14,2
Male,43,98,183,sedentary,2296.5,114.825,76.55,287.0625,3.234,8340,32,47,43,33,50,18,6,17,4
Male,46,93,170,active,3048.9375,152.446875,101.63125,381.1171875,3.069,12643,59,41,57,11,136,7,7,9,3
Female,39,86,171,active,2712.99375,135.6496875,90.433125,339.12421875,2.838,6823,85,35,31,18,157,13,5,10,4
Female,57,64,153,light,1581.59375,79.0796875,52.719791666666666,197.69921875,2.112,16454,92,31,40,22,55,14,13,13,4
Female,38,82,167,active,2609.49375,130.47468750000002,86.983125,326.18671875,2.706,6932,82,44,51,17,80,7,8,14,3
Male,55,69,154,moderate,2142.875,107.14375000000001,71.42916666666666,267.859375,2.277,13220,82,41,32,25,231,14,10,19,2
Female,37,58,168,active,2214.9,110.745,73.83,276.8625,1.9140000000000001,11554,69,45,47,33,127,16,19,18,2
Female,46,55,151,light,1516.28125,75.8140625,50.54270833333333,189.53515625,1.8150000000000002,5429,108,8,30,38,125,18,11,12,2
Male,21,76,161,light,2291.09375,114.5546875,76.36979166666667,286.38671875,2.508,10444,82,10,59,12,79,12,6,18,3
Female,24,55,166,moderate,2025.075,101.25375000000001,67.5025,253.134375,1.8150000000000002,13510,76,22,53,22,174,5,12,15,1
Female,45,62,159,active,2117.86875,105.8934375,70.595625,264.73359375,2.0460000000000003,14277,25,49,30,13,144,8,16,18,0
Male,45,71,183,active,2818.21875,140.91093750000002,93.940625,352.27734375,2.343,13537,85,10,41,27,125,8,13,18,1
Male,21,99,155,sedentary,2230.5,111.525,74.35,278.8125,3.2670000000000003,10147,20,48,44,11,181,10,18,7,1
Male,39,98,157,very_active,3365.375,168.26875,112.17916666666666,420.671875,3.234,10631,99,1,34,29,218,16,14,17,4
Female,29,62,160,light,1806.75,90.3375,60.224999999999994,225.84375,2.0460000000000003,6598,119,2,56,31,277,16,15,9,0
Female,62,67,161,sedentary,1446.3,72.315,48.21,180.7875,2.2110000000000003,7329,1,10,35,30,82,6,6,8,2
Female,20,55,158,light,1755.1875,87.759375,58.506249999999994,219.3984375,1.8150000000000002,9718,46,49,45,24,140,11,9,18,1
Male,39,65,151,sedentary,1684.5,84.22500000000001,56.15,210.5625,2.145,12923,107,34,56,26,94,9,6,5,3
Male,61,88,157,very_active,2966.375,148.31875,98.87916666666666,370.796875,2.904,16782,29,14,41,38,193,14,15,9,1
Female,19,49,160,sedentary,1480.8,74.04,49.35999999999999,185.1,1.617,19476,26,42,41,19,109,10,9,14,2
Female,41,67,185,light,2007.84375,100.3921875,66.928125,250.98046875,2.2110000000000003,3051,70,10,32,10,51,15,11,11,1
Male,51,85,159,active,2749.21875,137.4609375,91.640625,343.65234375,2.805,19702,19,30,59,15,102,18,10,5,4
